poi_id,name,lon,lat,zone_id,facility_type,capacity_level
CEN_LOG_000001,Census logistics 51365493,136.543750,34.495833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000002,Census logistics 51365547,136.718750,34.454167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000003,Census logistics 51365595,136.693750,34.495833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000004,Census logistics 51365687,136.843750,34.487500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000005,Census logistics 51367367,136.468750,34.637500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000006,Census logistics 51365731,136.893750,34.445833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000007,Census logistics 51367383,136.418750,34.654167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000008,Census logistics 51367411,136.518750,34.595833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000009,Census logistics 51367414,136.556250,34.595833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000010,Census logistics 51366505,136.693750,34.504167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000011,Census logistics 51366517,136.718750,34.512500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000012,Census logistics 51366529,136.743750,34.520833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000013,Census logistics 51366543,136.668750,34.537500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000014,Census logistics 51366564,136.681250,34.554167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000015,Census logistics 51367415,136.568750,34.595833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000016,Census logistics 51367462,136.531250,34.637500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000017,Census logistics 51367470,136.506250,34.645833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000018,Census logistics 51367483,136.543750,34.654167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000019,Census logistics 51366349,136.493750,34.537500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000020,Census logistics 51366721,136.893750,34.520833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000021,Census logistics 51366472,136.531250,34.562500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000022,Census logistics 51377038,137.106250,34.612500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000023,Census logistics 51377059,137.118750,34.629167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000024,Census logistics 51367068,136.106250,34.637500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000025,Census logistics 51366484,136.556250,34.570833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000026,Census logistics 51387184,138.181250,34.654167,MFS70,LOGISTICS_HUB,low
CEN_LOG_000027,Census logistics 51367210,136.256250,34.595833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000028,Census logistics 51367358,136.481250,34.629167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000029,Census logistics 51377283,137.293750,34.654167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000030,Census logistics 51377685,137.818750,34.654167,MFS70,LOGISTICS_HUB,medium
CEN_LOG_000031,Census logistics 51377690,137.756250,34.662500,MFS70,LOGISTICS_HUB,low
CEN_LOG_000032,Census logistics 51387134,138.181250,34.612500,MFS70,LOGISTICS_HUB,low
CEN_LOG_000033,Census logistics 51387136,138.206250,34.612500,MFS70,LOGISTICS_HUB,low
CEN_LOG_000034,Census logistics 51387750,138.881250,34.629167,MFS70,LOGISTICS_HUB,low
CEN_LOG_000035,Census logistics 52340771,134.893750,34.729167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000036,Census logistics 52340792,134.906250,34.745833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000037,Census logistics 52340793,134.918750,34.745833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000038,Census logistics 52341424,134.556250,34.770833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000039,Census logistics 52340686,134.831250,34.737500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000040,Census logistics 52340708,134.981250,34.670833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000041,Census logistics 52340721,134.893750,34.687500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000042,Census logistics 52340726,134.956250,34.687500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000043,Census logistics 52340745,134.943750,34.704167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000044,Census logistics 52341533,134.668750,34.779167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000045,Census logistics 52341311,134.393750,34.762500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000046,Census logistics 52341543,134.668750,34.787500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000047,Census logistics 52341548,134.731250,34.787500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000048,Census logistics 52341560,134.631250,34.804167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000049,Census logistics 52341313,134.418750,34.762500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000050,Census logistics 52342245,134.318750,34.870833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000051,Census logistics 52341562,134.656250,34.804167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000052,Census logistics 52341588,134.731250,34.820833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000053,Census logistics 52341337,134.468750,34.779167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000054,Census logistics 52341632,134.781250,34.779167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000055,Census logistics 52341636,134.831250,34.779167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000056,Census logistics 52341640,134.756250,34.787500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000057,Census logistics 52341722,134.906250,34.770833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000058,Census logistics 52341733,134.918750,34.779167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000059,Census logistics 52341390,134.381250,34.829167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000060,Census logistics 52341746,134.956250,34.787500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000061,Census logistics 52341755,134.943750,34.795833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000062,Census logistics 52341788,134.981250,34.820833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000063,Census logistics 52342521,134.643750,34.854167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000064,Census logistics 52342558,134.731250,34.879167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000065,Census logistics 52342659,134.868750,34.879167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000066,Census logistics 52342677,134.843750,34.895833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000067,Census logistics 52342771,134.893750,34.895833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000068,Census logistics 52342784,134.931250,34.904167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000069,Census logistics 52342798,134.981250,34.912500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000070,Census logistics 52342396,134.456250,34.912500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000071,Census logistics 52343473,134.543750,34.979167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000072,Census logistics 52343305,134.443750,34.920833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000073,Census logistics 52343519,134.743750,34.929167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000074,Census logistics 52342431,134.518750,34.862500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000075,Census logistics 52343329,134.493750,34.937500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000076,Census logistics 52343536,134.706250,34.945833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000077,Census logistics 52343334,134.431250,34.945833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000078,Census logistics 52342443,134.543750,34.870833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000079,Census logistics 52343380,134.381250,34.987500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000080,Census logistics 52342458,134.606250,34.879167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000081,Census logistics 52343798,134.981250,34.995833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000082,Census logistics 52343640,134.756250,34.954167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000083,Census logistics 52344529,134.743750,35.020833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000084,Census logistics 52343650,134.756250,34.962500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000085,Census logistics 52343691,134.768750,34.995833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000086,Census logistics 52343730,134.881250,34.945833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000087,Census logistics 52343762,134.906250,34.970833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000088,Census logistics 52345729,134.993750,35.104167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000089,Census logistics 52346419,134.618750,35.179167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000090,Census logistics 52346542,134.656250,35.204167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000091,Census logistics 52350009,135.118750,34.670833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000092,Census logistics 52350040,135.006250,34.704167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000093,Census logistics 52350096,135.081250,34.745833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000094,Census logistics 52350110,135.131250,34.679167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000095,Census logistics 52350149,135.243750,34.704167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000096,Census logistics 52350181,135.143750,34.737500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000097,Census logistics 52350188,135.231250,34.737500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000098,Census logistics 52350241,135.268750,34.704167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000099,Census logistics 52350280,135.256250,34.737500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000100,Census logistics 52350004,135.056250,34.670833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000101,Census logistics 52350007,135.093750,34.670833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000102,Census logistics 52350549,135.743750,34.704167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000103,Census logistics 52350304,135.431250,34.670833,MFS71,LOGISTICS_HUB,high
CEN_LOG_000104,Census logistics 52351207,135.343750,34.754167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000105,Census logistics 52351216,135.331250,34.762500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000106,Census logistics 52350361,135.393750,34.720833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000107,Census logistics 52350417,135.593750,34.679167,MFS71,LOGISTICS_HUB,high
CEN_LOG_000108,Census logistics 52350470,135.506250,34.729167,MFS71,LOGISTICS_HUB,high
CEN_LOG_000109,Census logistics 52351267,135.343750,34.804167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000110,Census logistics 52350635,135.818750,34.695833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000111,Census logistics 52351304,135.431250,34.754167,MFS71,LOGISTICS_HUB,high
CEN_LOG_000112,Census logistics 52351337,135.468750,34.779167,MFS71,LOGISTICS_HUB,high
CEN_LOG_000113,Census logistics 52350477,135.593750,34.729167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000114,Census logistics 52350491,135.518750,34.745833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000115,Census logistics 52350493,135.543750,34.745833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000116,Census logistics 52350665,135.818750,34.720833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000117,Census logistics 52350501,135.643750,34.670833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000118,Census logistics 52350536,135.706250,34.695833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000119,Census logistics 52351460,135.506250,34.804167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000120,Census logistics 52351340,135.381250,34.787500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000121,Census logistics 52351358,135.481250,34.795833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000122,Census logistics 52351366,135.456250,34.804167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000123,Census logistics 52351367,135.468750,34.804167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000124,Census logistics 52351472,135.531250,34.812500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000125,Census logistics 52350690,135.756250,34.745833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000126,Census logistics 52351497,135.593750,34.829167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000127,Census logistics 52351369,135.493750,34.804167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000128,Census logistics 52351396,135.456250,34.829167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000129,Census logistics 52351429,135.618750,34.770833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000130,Census logistics 52351432,135.531250,34.779167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000131,Census logistics 52351499,135.618750,34.829167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000132,Census logistics 52351507,135.718750,34.754167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000133,Census logistics 52351521,135.643750,34.770833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000134,Census logistics 52351436,135.581250,34.779167,MFS71,LOGISTICS_HUB,high
CEN_LOG_000135,Census logistics 52351442,135.531250,34.787500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000136,Census logistics 52351452,135.531250,34.795833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000137,Census logistics 52351456,135.581250,34.795833,MFS71,LOGISTICS_HUB,high
CEN_LOG_000138,Census logistics 52351458,135.606250,34.795833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000139,Census logistics 52351552,135.656250,34.795833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000140,Census logistics 52351583,135.668750,34.820833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000141,Census logistics 52351459,135.618750,34.795833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000142,Census logistics 52351595,135.693750,34.829167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000143,Census logistics 52351612,135.781250,34.762500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000144,Census logistics 52351624,135.806250,34.770833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000145,Census logistics 52352185,135.193750,34.904167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000146,Census logistics 52352194,135.181250,34.912500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000147,Census logistics 52352228,135.356250,34.854167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000148,Census logistics 52352371,135.393750,34.895833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000149,Census logistics 52351003,135.043750,34.754167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000150,Census logistics 52351008,135.106250,34.754167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000151,Census logistics 52351055,135.068750,34.795833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000152,Census logistics 52352401,135.518750,34.837500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000153,Census logistics 52352462,135.531250,34.887500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000154,Census logistics 52351102,135.156250,34.754167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000155,Census logistics 52352505,135.693750,34.837500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000156,Census logistics 52351189,135.243750,34.820833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000157,Census logistics 52352587,135.718750,34.904167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000158,Census logistics 52351190,135.131250,34.829167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000159,Census logistics 52352091,135.018750,34.912500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000160,Census logistics 52351192,135.156250,34.829167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000161,Census logistics 52352148,135.231250,34.870833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000162,Census logistics 52352635,135.818750,34.862500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000163,Census logistics 52352644,135.806250,34.870833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000164,Census logistics 52352166,135.206250,34.887500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000165,Census logistics 52352178,135.231250,34.895833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000166,Census logistics 52352783,135.918750,34.904167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000167,Census logistics 52352792,135.906250,34.912500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000168,Census logistics 52353589,135.743750,34.987500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000169,Census logistics 52353598,135.731250,34.995833,MFS71,LOGISTICS_HUB,high
CEN_LOG_000170,Census logistics 52353603,135.793750,34.920833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000171,Census logistics 52353381,135.393750,34.987500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000172,Census logistics 52353414,135.556250,34.929167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000173,Census logistics 52353692,135.781250,34.995833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000174,Census logistics 52353465,135.568750,34.970833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000175,Census logistics 52353733,135.918750,34.945833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000176,Census logistics 52354415,135.568750,35.012500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000177,Census logistics 52353504,135.681250,34.920833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000178,Census logistics 52353734,135.931250,34.945833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000179,Census logistics 52353743,135.918750,34.954167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000180,Census logistics 52353536,135.706250,34.945833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000181,Census logistics 52354424,135.556250,35.020833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000182,Census logistics 52353542,135.656250,34.954167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000183,Census logistics 52353557,135.718750,34.962500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000184,Census logistics 52353567,135.718750,34.970833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000185,Census logistics 52353792,135.906250,34.995833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000186,Census logistics 52353795,135.943750,34.995833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000187,Census logistics 52353799,135.993750,34.995833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000188,Census logistics 52354639,135.868750,35.029167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000189,Census logistics 52354433,135.543750,35.029167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000190,Census logistics 52354659,135.868750,35.045833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000191,Census logistics 52354669,135.868750,35.054167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000192,Census logistics 52354679,135.868750,35.062500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000193,Census logistics 52354443,135.543750,35.037500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000194,Census logistics 52354707,135.968750,35.004167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000195,Census logistics 52354708,135.981250,35.004167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000196,Census logistics 52354083,135.043750,35.070833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000197,Census logistics 52354713,135.918750,35.012500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000198,Census logistics 52354464,135.556250,35.054167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000199,Census logistics 52354723,135.918750,35.020833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000200,Census logistics 52354735,135.943750,35.029167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000201,Census logistics 52354737,135.968750,35.029167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000202,Census logistics 52354528,135.731250,35.020833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000203,Census logistics 52355063,135.043750,35.137500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000204,Census logistics 52354589,135.743750,35.070833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000205,Census logistics 52355084,135.056250,35.154167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000206,Census logistics 52354600,135.756250,35.004167,MFS71,LOGISTICS_HUB,high
CEN_LOG_000207,Census logistics 52354611,135.768750,35.012500,MFS71,LOGISTICS_HUB,high
CEN_LOG_000208,Census logistics 52354613,135.793750,35.012500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000209,Census logistics 52354622,135.781250,35.020833,MFS71,LOGISTICS_HUB,high
CEN_LOG_000210,Census logistics 52356160,135.131250,35.220833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000211,Census logistics 52355580,135.631250,35.154167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000212,Census logistics 52357168,135.231250,35.304167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000213,Census logistics 52355742,135.906250,35.120833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000214,Census logistics 52355759,135.993750,35.129167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000215,Census logistics 52357434,135.556250,35.279167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000216,Census logistics 52360182,136.156250,34.737500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000217,Census logistics 52356547,135.718750,35.204167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000218,Census logistics 52360249,136.368750,34.704167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000219,Census logistics 52360327,136.468750,34.687500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000220,Census logistics 52360340,136.381250,34.704167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000221,Census logistics 52360365,136.443750,34.720833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000222,Census logistics 52360440,136.506250,34.704167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000223,Census logistics 52360451,136.518750,34.712500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000224,Census logistics 52361165,136.193750,34.804167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000225,Census logistics 52361176,136.206250,34.812500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000226,Census logistics 52361197,136.218750,34.829167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000227,Census logistics 52361333,136.418750,34.779167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000228,Census logistics 52362333,136.418750,34.862500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000229,Census logistics 52361337,136.468750,34.779167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000230,Census logistics 52362335,136.443750,34.862500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000231,Census logistics 52362337,136.468750,34.862500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000232,Census logistics 52362426,136.581250,34.854167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000233,Census logistics 52362428,136.606250,34.854167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000234,Census logistics 52362471,136.518750,34.895833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000235,Census logistics 52361658,136.856250,34.795833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000236,Census logistics 52361732,136.906250,34.779167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000237,Census logistics 52361781,136.893750,34.820833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000238,Census logistics 52363108,136.231250,34.920833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000239,Census logistics 52363114,136.181250,34.929167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000240,Census logistics 52363153,136.168750,34.962500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000241,Census logistics 52362494,136.556250,34.912500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000242,Census logistics 52362704,136.931250,34.837500,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000243,Census logistics 52362744,136.931250,34.870833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000244,Census logistics 52362747,136.968750,34.870833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000245,Census logistics 52362034,136.056250,34.862500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000246,Census logistics 52362090,136.006250,34.912500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000247,Census logistics 52362757,136.968750,34.879167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000248,Census logistics 52363199,136.243750,34.995833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000249,Census logistics 52363721,136.893750,34.937500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000250,Census logistics 52362760,136.881250,34.887500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000251,Census logistics 52363734,136.931250,34.945833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000252,Census logistics 52363378,136.481250,34.979167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000253,Census logistics 52363747,136.968750,34.954167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000254,Census logistics 52363764,136.931250,34.970833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000255,Census logistics 52364295,136.318750,35.079167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000256,Census logistics 52363776,136.956250,34.979167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000257,Census logistics 52363415,136.568750,34.929167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000258,Census logistics 52363783,136.918750,34.987500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000259,Census logistics 52363793,136.918750,34.995833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000260,Census logistics 52363417,136.593750,34.929167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000261,Census logistics 52364005,136.068750,35.004167,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000262,Census logistics 52363501,136.643750,34.920833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000263,Census logistics 52363560,136.631250,34.970833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000264,Census logistics 52364029,136.118750,35.020833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000265,Census logistics 52364433,136.543750,35.029167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000266,Census logistics 52363627,136.843750,34.937500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000267,Census logistics 52363628,136.856250,34.937500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000268,Census logistics 52364081,136.018750,35.070833,MFS71,LOGISTICS_HUB,medium
CEN_LOG_000269,Census logistics 52364093,136.043750,35.079167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000270,Census logistics 52363677,136.843750,34.979167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000271,Census logistics 52364444,136.556250,35.037500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000272,Census logistics 52364653,136.793750,35.045833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000273,Census logistics 52364679,136.868750,35.062500,MFS71,LOGISTICS_HUB,low
CEN_LOG_000274,Census logistics 52364680,136.756250,35.070833,MFS71,LOGISTICS_HUB,low
CEN_LOG_000275,Census logistics 52364692,136.781250,35.079167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000276,Census logistics 52364466,136.581250,35.054167,MFS71,LOGISTICS_HUB,low
CEN_LOG_000277,Census logistics 52364175,136.193750,35.062500,MFS71,LOGISTICS_HUB,low
